id,ChoiceSet,Alt,Wetland,Bird,Fish,Cost,Choice,Occupation,Age
395,5,2,80,15,12,10,2,3,53
395,5,3,80,9,6,30,2,3,53
395,6,1,40,5,2,0,3,3,53
395,6,2,120,9,9,10,3,3,53
395,6,3,80,21,12,10,3,3,53
396,1,1,40,5,2,0,3,1,41
396,1,2,160,9,12,30,3,1,41
396,1,3,80,9,6,10,3,1,41
396,2,1,40,5,2,0,3,1,41
396,2,2,80,9,6,50,3,1,41
396,2,3,120,21,6,10,3,1,41
396,3,1,40,5,2,0,1,1,41
396,3,2,160,21,6,50,1,1,41
396,3,3,120,15,6,30,1,1,41
396,4,1,40,5,2,0,2,1,41
396,4,2,160,15,6,10,2,1,41
396,4,3,80,9,6,10,2,1,41
396,5,1,40,5,2,0,2,1,41
396,5,2,80,15,12,10,2,1,41
396,5,3,80,9,6,30,2,1,41
396,6,1,40,5,2,0,3,1,41
396,6,2,120,9,9,10,3,1,41
396,6,3,80,21,12,10,3,1,41
397,1,1,40,5,2,0,3,2,41
397,1,2,160,9,12,30,3,2,41
397,1,3,80,9,6,10,3,2,41
397,2,1,40,5,2,0,3,2,41
397,2,2,80,9,6,50,3,2,41
397,2,3,120,21,6,10,3,2,41
397,3,1,40,5,2,0,1,2,41
397,3,2,160,21,6,50,1,2,41
397,3,3,120,15,6,30,1,2,41
397,4,1,40,5,2,0,2,2,41
397,4,2,160,15,6,10,2,2,41
397,4,3,80,9,6,10,2,2,41
397,5,1,40,5,2,0,2,2,41
397,5,2,80,15,12,10,2,2,41
397,5,3,80,9,6,30,2,2,41
397,6,1,40,5,2,0,3,2,41
397,6,2,120,9,9,10,3,2,41
397,6,3,80,21,12,10,3,2,41
398,1,1,40,5,2,0,3,3,51
398,1,2,160,9,12,30,3,3,51
398,1,3,80,9,6,10,3,3,51
398,2,1,40,5,2,0,3,3,51
398,2,2,80,9,6,50,3,3,51
398,2,3,120,21,6,10,3,3,51
398,3,1,40,5,2,0,1,3,51
398,3,2,160,21,6,50,1,3,51
398,3,3,120,15,6,30,1,3,51
398,4,1,40,5,2,0,2,3,51
398,4,2,160,15,6,10,2,3,51
398,4,3,80,9,6,10,2,3,51
398,5,1,40,5,2,0,2,3,51
398,5,2,80,15,12,10,2,3,51
398,5,3,80,9,6,30,2,3,51
398,6,1,40,5,2,0,3,3,51
398,6,2,120,9,9,10,3,3,51
398,6,3,80,21,12,10,3,3,51
399,1,1,40,5,2,0,3,2,23
399,1,2,160,9,12,30,3,2,23
399,1,3,80,9,6,10,3,2,23
399,2,1,40,5,2,0,3,2,23
399,2,2,80,9,6,50,3,2,23
399,2,3,120,21,6,10,3,2,23
399,3,1,40,5,2,0,1,2,23
399,3,2,160,21,6,50,1,2,23
399,3,3,120,15,6,30,1,2,23
399,4,1,40,5,2,0,2,2,23
399,4,2,160,15,6,10,2,2,23
399,4,3,80,9,6,10,2,2,23
399,5,1,40,5,2,0,2,2,23
399,5,2,80,15,12,10,2,2,23
399,5,3,80,9,6,30,2,2,23
399,6,1,40,5,2,0,3,2,23
399,6,2,120,9,9,10,3,2,23
399,6,3,80,21,12,10,3,2,23
400,1,1,40,5,2,0,3,4,29
400,1,2,160,9,12,30,3,4,29
400,1,3,80,9,6,10,3,4,29
400,2,1,40,5,2,0,3,4,29
400,2,2,80,9,6,50,3,4,29
400,2,3,120,21,6,10,3,4,29
400,3,1,40,5,2,0,1,4,29
400,3,2,160,21,6,50,1,4,29
400,3,3,120,15,6,30,1,4,29
400,4,1,40,5,2,0,2,4,29
400,4,2,160,15,6,10,2,4,29
400,4,3,80,9,6,10,2,4,29
400,5,1,40,5,2,0,2,4,29
400,5,2,80,15,12,10,2,4,29
400,5,3,80,9,6,30,2,4,29
400,6,1,40,5,2,0,3,4,29
400,6,2,120,9,9,10,3,4,29
400,6,3,80,21,12,10,3,4,29
401,1,1,40,5,2,0,3,3,42
401,1,2,160,9,12,30,3,3,42
401,1,3,80,9,6,10,3,3,42
401,2,1,40,5,2,0,3,3,42
401,2,2,80,9,6,50,3,3,42
401,2,3,120,21,6,10,3,3,42
401,3,1,40,5,2,0,1,3,42
401,3,2,160,21,6,50,1,3,42
401,3,3,120,15,6,30,1,3,42
401,4,1,40,5,2,0,2,3,42
401,4,2,160,15,6,10,2,3,42
401,4,3,80,9,6,10,2,3,42
401,5,1,40,5,2,0,2,3,42
401,5,2,80,15,12,10,2,3,42
401,5,3,80,9,6,30,2,3,42
401,6,1,40,5,2,0,3,3,42
401,6,2,120,9,9,10,3,3,42
401,6,3,80,21,12,10,3,3,42
402,1,1,40,5,2,0,1,1,48
402,1,2,160,9,12,30,1,1,48
402,1,3,80,9,6,10,1,1,48
402,2,1,40,5,2,0,3,1,48
402,2,2,80,9,6,50,3,1,48
402,2,3,120,21,6,10,3,1,48
402,3,1,40,5,2,0,1,1,48
402,3,2,160,21,6,50,1,1,48
402,3,3,120,15,6,30,1,1,48
402,4,1,40,5,2,0,2,1,48
402,4,2,160,15,6,10,2,1,48
402,4,3,80,9,6,10,2,1,48
402,5,1,40,5,2,0,2,1,48
402,5,2,80,15,12,10,2,1,48
402,5,3,80,9,6,30,2,1,48
402,6,1,40,5,2,0,3,1,48
402,6,2,120,9,9,10,3,1,48
402,6,3,80,21,12,10,3,1,48
403,1,1,40,5,2,0,1,4,53
403,1,2,160,9,12,30,1,4,53
403,1,3,80,9,6,10,1,4,53
403,2,1,40,5,2,0,3,4,53
403,2,2,80,9,6,50,3,4,53
403,2,3,120,21,6,10,3,4,53
403,3,1,40,5,2,0,1,4,53
403,3,2,160,21,6,50,1,4,53
403,3,3,120,15,6,30,1,4,53
403,4,1,40,5,2,0,2,4,53
403,4,2,160,15,6,10,2,4,53
403,4,3,80,9,6,10,2,4,53
403,5,1,40,5,2,0,2,4,53
403,5,2,80,15,12,10,2,4,53
403,5,3,80,9,6,30,2,4,53
403,6,1,40,5,2,0,3,4,53
403,6,2,120,9,9,10,3,4,53
403,6,3,80,21,12,10,3,4,53
404,1,1,40,5,2,0,3,4,60
404,1,2,160,9,12,30,3,4,60
404,1,3,80,9,6,10,3,4,60
404,2,1,40,5,2,0,3,4,60
404,2,2,80,9,6,50,3,4,60
404,2,3,120,21,6,10,3,4,60
404,3,1,40,5,2,0,1,4,60
404,3,2,160,21,6,50,1,4,60
404,3,3,120,15,6,30,1,4,60
404,4,1,40,5,2,0,2,4,60
404,4,2,160,15,6,10,2,4,60
404,4,3,80,9,6,10,2,4,60
404,5,1,40,5,2,0,2,4,60
404,5,2,80,15,12,10,2,4,60
404,5,3,80,9,6,30,2,4,60
404,6,1,40,5,2,0,3,4,60
404,6,2,120,9,9,10,3,4,60
404,6,3,80,21,12,10,3,4,60
405,1,1,40,5,2,0,1,1,42
405,1,2,160,9,12,30,1,1,42
405,1,3,80,9,6,10,1,1,42
405,2,1,40,5,2,0,3,1,42
405,2,2,80,9,6,50,3,1,42
405,2,3,120,21,6,10,3,1,42
405,3,1,40,5,2,0,1,1,42
405,3,2,160,21,6,50,1,1,42
405,3,3,120,15,6,30,1,1,42
405,4,1,40,5,2,0,2,1,42
405,4,2,160,15,6,10,2,1,42
405,4,3,80,9,6,10,2,1,42
405,5,1,40,5,2,0,2,1,42
405,5,2,80,15,12,10,2,1,42
405,5,3,80,9,6,30,2,1,42
405,6,1,40,5,2,0,3,1,42
405,6,2,120,9,9,10,3,1,42
405,6,3,80,21,12,10,3,1,42
406,1,1,40,5,2,0,3,2,48
406,1,2,160,9,12,30,3,2,48
406,1,3,80,9,6,10,3,2,48
406,2,1,40,5,2,0,3,2,48
406,2,2,80,9,6,50,3,2,48
406,2,3,120,21,6,10,3,2,48
406,3,1,40,5,2,0,1,2,48
406,3,2,160,21,6,50,1,2,48
406,3,3,120,15,6,30,1,2,48
406,4,1,40,5,2,0,2,2,48
406,4,2,160,15,6,10,2,2,48
406,4,3,80,9,6,10,2,2,48
406,5,1,40,5,2,0,2,2,48
406,5,2,80,15,12,10,2,2,48
406,5,3,80,9,6,30,2,2,48
406,6,1,40,5,2,0,3,2,48
406,6,2,120,9,9,10,3,2,48
406,6,3,80,21,12,10,3,2,48
407,1,1,40,5,2,0,3,0,34
407,1,2,160,9,12,30,3,0,34
407,1,3,80,9,6,10,3,0,34
407,2,1,40,5,2,0,3,0,34
407,2,2,80,9,6,50,3,0,34
407,2,3,120,21,6,10,3,0,34
407,3,1,40,5,2,0,1,0,34
407,3,2,160,21,6,50,1,0,34
407,3,3,120,15,6,30,1,0,34
407,4,1,40,5,2,0,2,0,34
407,4,2,160,15,6,10,2,0,34
407,4,3,80,9,6,10,2,0,34
407,5,1,40,5,2,0,2,0,34
407,5,2,80,15,12,10,2,0,34
407,5,3,80,9,6,30,2,0,34
407,6,1,40,5,2,0,3,0,34
407,6,2,120,9,9,10,3,0,34
407,6,3,80,21,12,10,3,0,34
408,1,1,40,5,2,0,3,1,58
408,1,2,160,9,12,30,3,1,58
408,1,3,80,9,6,10,3,1,58
408,2,1,40,5,2,0,3,1,58
408,2,2,80,9,6,50,3,1,58
408,2,3,120,21,6,10,3,1,58
408,3,1,40,5,2,0,1,1,58
408,3,2,160,21,6,50,1,1,58
408,3,3,120,15,6,30,1,1,58
408,4,1,40,5,2,0,2,1,58
408,4,2,160,15,6,10,2,1,58
408,4,3,80,9,6,10,2,1,58
408,5,1,40,5,2,0,2,1,58
408,5,2,80,15,12,10,2,1,58
408,5,3,80,9,6,30,2,1,58
408,6,1,40,5,2,0,3,1,58
408,6,2,120,9,9,10,3,1,58
408,6,3,80,21,12,10,3,1,58
409,1,1,40,5,2,0,3,1,32
409,1,2,160,9,12,30,3,1,32
409,1,3,80,9,6,10,3,1,32
409,2,1,40,5,2,0,3,1,32
409,2,2,80,9,6,50,3,1,32
409,2,3,120,21,6,10,3,1,32
409,3,1,40,5,2,0,1,1,32
409,3,2,160,21,6,50,1,1,32
409,3,3,120,15,6,30,1,1,32
409,4,1,40,5,2,0,2,1,32
409,4,2,160,15,6,10,2,1,32
409,4,3,80,9,6,10,2,1,32
409,5,1,40,5,2,0,2,1,32
409,5,2,80,15,12,10,2,1,32
409,5,3,80,9,6,30,2,1,32
409,6,1,40,5,2,0,3,1,32
409,6,2,120,9,9,10,3,1,32
409,6,3,80,21,12,10,3,1,32
410,1,1,40,5,2,0,3,0,43
410,1,2,160,9,12,30,3,0,43
410,1,3,80,9,6,10,3,0,43
410,2,1,40,5,2,0,3,0,43
410,2,2,80,9,6,50,3,0,43
410,2,3,120,21,6,10,3,0,43
410,3,1,40,5,2,0,1,0,43
410,3,2,160,21,6,50,1,0,43
410,3,3,120,15,6,30,1,0,43
410,4,1,40,5,2,0,2,0,43
410,4,2,160,15,6,10,2,0,43
410,4,3,80,9,6,10,2,0,43
410,5,1,40,5,2,0,2,0,43
410,5,2,80,15,12,10,2,0,43
410,5,3,80,9,6,30,2,0,43
410,6,1,40,5,2,0,3,0,43
410,6,2,120,9,9,10,3,0,43
410,6,3,80,21,12,10,3,0,43
411,1,1,40,5,2,0,1,2,54
411,1,2,160,9,12,30,1,2,54
411,1,3,80,9,6,10,1,2,54
411,2,1,40,5,2,0,3,2,54
411,2,2,80,9,6,50,3,2,54
411,2,3,120,21,6,10,3,2,54
411,3,1,40,5,2,0,1,2,54
411,3,2,160,21,6,50,1,2,54
411,3,3,120,15,6,30,1,2,54
411,4,1,40,5,2,0,2,2,54
411,4,2,160,15,6,10,2,2,54
411,4,3,80,9,6,10,2,2,54
411,5,1,40,5,2,0,2,2,54
411,5,2,80,15,12,10,2,2,54
411,5,3,80,9,6,30,2,2,54
411,6,1,40,5,2,0,3,2,54
411,6,2,120,9,9,10,3,2,54
411,6,3,80,21,12,10,3,2,54
412,1,1,40,5,2,0,3,2,33
412,1,2,160,9,12,30,3,2,33
412,1,3,80,9,6,10,3,2,33
412,2,1,40,5,2,0,3,2,33
412,2,2,80,9,6,50,3,2,33
412,2,3,120,21,6,10,3,2,33
412,3,1,40,5,2,0,1,2,33
412,3,2,160,21,6,50,1,2,33
412,3,3,120,15,6,30,1,2,33
412,4,1,40,5,2,0,2,2,33
412,4,2,160,15,6,10,2,2,33
412,4,3,80,9,6,10,2,2,33
412,5,1,40,5,2,0,2,2,33
412,5,2,80,15,12,10,2,2,33
412,5,3,80,9,6,30,2,2,33
412,6,1,40,5,2,0,3,2,33
412,6,2,120,9,9,10,3,2,33
412,6,3,80,21,12,10,3,2,33
413,1,1,40,5,2,0,3,3,29
413,1,2,160,9,12,30,3,3,29
413,1,3,80,9,6,10,3,3,29
413,2,1,40,5,2,0,3,3,29
413,2,2,80,9,6,50,3,3,29
413,2,3,120,21,6,10,3,3,29
413,3,1,40,5,2,0,1,3,29
413,3,2,160,21,6,50,1,3,29
413,3,3,120,15,6,30,1,3,29
413,4,1,40,5,2,0,2,3,29
413,4,2,160,15,6,10,2,3,29
413,4,3,80,9,6,10,2,3,29
413,5,1,40,5,2,0,2,3,29
413,5,2,80,15,12,10,2,3,29
413,5,3,80,9,6,30,2,3,29
413,6,1,40,5,2,0,3,3,29
413,6,2,120,9,9,10,3,3,29
413,6,3,80,21,12,10,3,3,29
414,1,1,40,5,2,0,3,1,20
414,1,2,160,9,12,30,3,1,20
414,1,3,80,9,6,10,3,1,20
414,2,1,40,5,2,0,3,1,20
414,2,2,80,9,6,50,3,1,20
414,2,3,120,21,6,10,3,1,20
414,3,1,40,5,2,0,1,1,20
414,3,2,160,21,6,50,1,1,20
414,3,3,120,15,6,30,1,1,20
414,4,1,40,5,2,0,2,1,20
414,4,2,160,15,6,10,2,1,20
414,4,3,80,9,6,10,2,1,20
414,5,1,40,5,2,0,2,1,20
414,5,2,80,15,12,10,2,1,20
414,5,3,80,9,6,30,2,1,20
414,6,1,40,5,2,0,3,1,20
414,6,2,120,9,9,10,3,1,20
414,6,3,80,21,12,10,3,1,20
415,1,1,40,5,2,0,3,1,31
415,1,2,160,9,12,30,3,1,31
415,1,3,80,9,6,10,3,1,31
415,2,1,40,5,2,0,3,1,31
415,2,2,80,9,6,50,3,1,31
415,2,3,120,21,6,10,3,1,31
415,3,1,40,5,2,0,1,1,31
415,3,2,160,21,6,50,1,1,31
415,3,3,120,15,6,30,1,1,31
415,4,1,40,5,2,0,2,1,31
415,4,2,160,15,6,10,2,1,31
415,4,3,80,9,6,10,2,1,31
415,5,1,40,5,2,0,2,1,31
415,5,2,80,15,12,10,2,1,31
415,5,3,80,9,6,30,2,1,31
415,6,1,40,5,2,0,3,1,31
415,6,2,120,9,9,10,3,1,31
415,6,3,80,21,12,10,3,1,31
416,1,1,40,5,2,0,3,3,45
416,1,2,160,9,12,30,3,3,45
416,1,3,80,9,6,10,3,3,45
416,2,1,40,5,2,0,3,3,45
416,2,2,80,9,6,50,3,3,45
416,2,3,120,21,6,10,3,3,45
416,3,1,40,5,2,0,1,3,45
416,3,2,160,21,6,50,1,3,45
416,3,3,120,15,6,30,1,3,45
416,4,1,40,5,2,0,2,3,45
416,4,2,160,15,6,10,2,3,45
416,4,3,80,9,6,10,2,3,45
416,5,1,40,5,2,0,2,3,45
416,5,2,80,15,12,10,2,3,45
416,5,3,80,9,6,30,2,3,45
416,6,1,40,5,2,0,3,3,45
416,6,2,120,9,9,10,3,3,45
416,6,3,80,21,12,10,3,3,45
417,1,1,40,5,2,0,1,1,46
417,1,2,160,9,12,30,1,1,46
417,1,3,80,9,6,10,1,1,46
417,2,1,40,5,2,0,3,1,46
417,2,2,80,9,6,50,3,1,46
417,2,3,120,21,6,10,3,1,46
417,3,1,40,5,2,0,1,1,46
417,3,2,160,21,6,50,1,1,46
417,3,3,120,15,6,30,1,1,46
417,4,1,40,5,2,0,2,1,46
417,4,2,160,15,6,10,2,1,46
417,4,3,80,9,6,10,2,1,46
417,5,1,40,5,2,0,2,1,46
417,5,2,80,15,12,10,2,1,46
417,5,3,80,9,6,30,2,1,46
417,6,1,40,5,2,0,3,1,46
417,6,2,120,9,9,10,3,1,46
417,6,3,80,21,12,10,3,1,46
418,1,1,40,5,2,0,3,1,41
418,1,2,160,9,12,30,3,1,41
418,1,3,80,9,6,10,3,1,41
418,2,1,40,5,2,0,3,1,41
418,2,2,80,9,6,50,3,1,41
418,2,3,120,21,6,10,3,1,41
418,3,1,40,5,2,0,1,1,41
418,3,2,160,21,6,50,1,1,41
418,3,3,120,15,6,30,1,1,41
418,4,1,40,5,2,0,2,1,41
418,4,2,160,15,6,10,2,1,41
418,4,3,80,9,6,10,2,1,41
418,5,1,40,5,2,0,2,1,41
418,5,2,80,15,12,10,2,1,41
418,5,3,80,9,6,30,2,1,41
418,6,1,40,5,2,0,3,1,41
418,6,2,120,9,9,10,3,1,41
418,6,3,80,21,12,10,3,1,41
419,1,1,40,5,2,0,1,3,21
419,1,2,160,9,12,30,1,3,21
419,1,3,80,9,6,10,1,3,21
419,2,1,40,5,2,0,3,3,21
419,2,2,80,9,6,50,3,3,21
419,2,3,120,21,6,10,3,3,21
419,3,1,40,5,2,0,1,3,21
419,3,2,160,21,6,50,1,3,21
419,3,3,120,15,6,30,1,3,21
419,4,1,40,5,2,0,2,3,21
419,4,2,160,15,6,10,2,3,21
419,4,3,80,9,6,10,2,3,21
419,5,1,40,5,2,0,2,3,21
419,5,2,80,15,12,10,2,3,21
419,5,3,80,9,6,30,2,3,21
419,6,1,40,5,2,0,3,3,21
419,6,2,120,9,9,10,3,3,21
419,6,3,80,21,12,10,3,3,21
420,1,1,40,5,2,0,3,0,45
420,1,2,160,9,12,30,3,0,45
420,1,3,80,9,6,10,3,0,45
420,2,1,40,5,2,0,3,0,45
420,2,2,80,9,6,50,3,0,45
420,2,3,120,21,6,10,3,0,45
420,3,1,40,5,2,0,1,0,45
420,3,2,160,21,6,50,1,0,45
420,3,3,120,15,6,30,1,0,45
420,4,1,40,5,2,0,2,0,45
420,4,2,160,15,6,10,2,0,45
420,4,3,80,9,6,10,2,0,45
420,5,1,40,5,2,0,2,0,45
420,5,2,80,15,12,10,2,0,45
420,5,3,80,9,6,30,2,0,45
420,6,1,40,5,2,0,3,0,45
420,6,2,120,9,9,10,3,0,45
420,6,3,80,21,12,10,3,0,45
421,1,1,40,5,2,0,1,4,57
421,1,2,160,9,12,30,1,4,57
421,1,3,80,9,6,10,1,4,57
421,2,1,40,5,2,0,3,4,57
421,2,2,80,9,6,50,3,4,57
421,2,3,120,21,6,10,3,4,57
421,3,1,40,5,2,0,1,4,57
421,3,2,160,21,6,50,1,4,57
421,3,3,120,15,6,30,1,4,57
421,4,1,40,5,2,0,2,4,57
421,4,2,160,15,6,10,2,4,57
421,4,3,80,9,6,10,2,4,57
421,5,1,40,5,2,0,2,4,57
421,5,2,80,15,12,10,2,4,57
421,5,3,80,9,6,30,2,4,57
421,6,1,40,5,2,0,3,4,57
421,6,2,120,9,9,10,3,4,57
421,6,3,80,21,12,10,3,4,57
422,1,1,40,5,2,0,1,0,55
422,1,2,160,9,12,30,1,0,55
422,1,3,80,9,6,10,1,0,55
422,2,1,40,5,2,0,3,0,55
422,2,2,80,9,6,50,3,0,55
422,2,3,120,21,6,10,3,0,55
422,3,1,40,5,2,0,1,0,55
422,3,2,160,21,6,50,1,0,55
422,3,3,120,15,6,30,1,0,55
422,4,1,40,5,2,0,2,0,55
422,4,2,160,15,6,10,2,0,55
422,4,3,80,9,6,10,2,0,55
422,5,1,40,5,2,0,2,0,55
422,5,2,80,15,12,10,2,0,55
422,5,3,80,9,6,30,2,0,55
422,6,1,40,5,2,0,3,0,55
422,6,2,120,9,9,10,3,0,55
422,6,3,80,21,12,10,3,0,55
423,1,1,40,5,2,0,1,3,49
423,1,2,160,9,12,30,1,3,49
423,1,3,80,9,6,10,1,3,49
423,2,1,40,5,2,0,3,3,49
423,2,2,80,9,6,50,3,3,49
423,2,3,120,21,6,10,3,3,49
423,3,1,40,5,2,0,1,3,49
423,3,2,160,21,6,50,1,3,49
423,3,3,120,15,6,30,1,3,49
423,4,1,40,5,2,0,2,3,49
423,4,2,160,15,6,10,2,3,49
423,4,3,80,9,6,10,2,3,49
423,5,1,40,5,2,0,2,3,49
423,5,2,80,15,12,10,2,3,49
423,5,3,80,9,6,30,2,3,49
423,6,1,40,5,2,0,3,3,49
423,6,2,120,9,9,10,3,3,49
423,6,3,80,21,12,10,3,3,49
424,1,1,40,5,2,0,3,2,26
424,1,2,160,9,12,30,3,2,26
424,1,3,80,9,6,10,3,2,26
424,2,1,40,5,2,0,3,2,26
424,2,2,80,9,6,50,3,2,26
424,2,3,120,21,6,10,3,2,26
424,3,1,40,5,2,0,1,2,26
424,3,2,160,21,6,50,1,2,26
424,3,3,120,15,6,30,1,2,26
424,4,1,40,5,2,0,2,2,26
424,4,2,160,15,6,10,2,2,26
424,4,3,80,9,6,10,2,2,26
424,5,1,40,5,2,0,2,2,26
424,5,2,80,15,12,10,2,2,26
424,5,3,80,9,6,30,2,2,26
424,6,1,40,5,2,0,3,2,26
424,6,2,120,9,9,10,3,2,26
424,6,3,80,21,12,10,3,2,26
425,1,1,40,5,2,0,1,1,21
425,1,2,160,9,12,30,1,1,21
425,1,3,80,9,6,10,1,1,21
425,2,1,40,5,2,0,3,1,21
425,2,2,80,9,6,50,3,1,21
425,2,3,120,21,6,10,3,1,21
425,3,1,40,5,2,0,1,1,21
425,3,2,160,21,6,50,1,1,21
425,3,3,120,15,6,30,1,1,21
425,4,1,40,5,2,0,2,1,21
425,4,2,160,15,6,10,2,1,21
425,4,3,80,9,6,10,2,1,21
425,5,1,40,5,2,0,2,1,21
425,5,2,80,15,12,10,2,1,21
425,5,3,80,9,6,30,2,1,21
425,6,1,40,5,2,0,3,1,21
425,6,2,120,9,9,10,3,1,21
425,6,3,80,21,12,10,3,1,21
426,1,1,40,5,2,0,1,2,33
426,1,2,160,9,12,30,1,2,33
426,1,3,80,9,6,10,1,2,33
426,2,1,40,5,2,0,3,2,33
426,2,2,80,9,6,50,3,2,33
426,2,3,120,21,6,10,3,2,33
426,3,1,40,5,2,0,1,2,33
426,3,2,160,21,6,50,1,2,33
426,3,3,120,15,6,30,1,2,33
426,4,1,40,5,2,0,2,2,33
426,4,2,160,15,6,10,2,2,33
426,4,3,80,9,6,10,2,2,33
426,5,1,40,5,2,0,2,2,33
426,5,2,80,15,12,10,2,2,33
426,5,3,80,9,6,30,2,2,33
426,6,1,40,5,2,0,3,2,33
426,6,2,120,9,9,10,3,2,33
426,6,3,80,21,12,10,3,2,33
427,1,1,40,5,2,0,1,4,47
427,1,2,160,9,12,30,1,4,47
427,1,3,80,9,6,10,1,4,47
427,2,1,40,5,2,0,3,4,47
427,2,2,80,9,6,50,3,4,47
427,2,3,120,21,6,10,3,4,47
427,3,1,40,5,2,0,1,4,47
427,3,2,160,21,6,50,1,4,47
427,3,3,120,15,6,30,1,4,47
427,4,1,40,5,2,0,2,4,47
427,4,2,160,15,6,10,2,4,47
427,4,3,80,9,6,10,2,4,47
427,5,1,40,5,2,0,2,4,47
427,5,2,80,15,12,10,2,4,47
427,5,3,80,9,6,30,2,4,47
427,6,1,40,5,2,0,3,4,47
427,6,2,120,9,9,10,3,4,47
427,6,3,80,21,12,10,3,4,47
428,1,1,40,5,2,0,3,1,38
428,1,2,160,9,12,30,3,1,38
428,1,3,80,9,6,10,3,1,38
428,2,1,40,5,2,0,3,1,38
428,2,2,80,9,6,50,3,1,38
428,2,3,120,21,6,10,3,1,38
428,3,1,40,5,2,0,1,1,38
428,3,2,160,21,6,50,1,1,38
428,3,3,120,15,6,30,1,1,38
428,4,1,40,5,2,0,2,1,38
428,4,2,160,15,6,10,2,1,38
428,4,3,80,9,6,10,2,1,38
428,5,1,40,5,2,0,2,1,38
428,5,2,80,15,12,10,2,1,38
428,5,3,80,9,6,30,2,1,38
428,6,1,40,5,2,0,3,1,38
428,6,2,120,9,9,10,3,1,38
428,6,3,80,21,12,10,3,1,38
429,1,1,40,5,2,0,1,3,37
429,1,2,160,9,12,30,1,3,37
429,1,3,80,9,6,10,1,3,37
429,2,1,40,5,2,0,3,3,37
429,2,2,80,9,6,50,3,3,37
429,2,3,120,21,6,10,3,3,37
429,3,1,40,5,2,0,1,3,37
429,3,2,160,21,6,50,1,3,37
429,3,3,120,15,6,30,1,3,37
429,4,1,40,5,2,0,2,3,37
429,4,2,160,15,6,10,2,3,37
429,4,3,80,9,6,10,2,3,37
429,5,1,40,5,2,0,2,3,37
429,5,2,80,15,12,10,2,3,37
429,5,3,80,9,6,30,2,3,37
429,6,1,40,5,2,0,3,3,37
429,6,2,120,9,9,10,3,3,37
429,6,3,80,21,12,10,3,3,37
430,1,1,40,5,2,0,3,4,29
430,1,2,160,9,12,30,3,4,29
430,1,3,80,9,6,10,3,4,29
430,2,1,40,5,2,0,3,4,29
430,2,2,80,9,6,50,3,4,29
430,2,3,120,21,6,10,3,4,29
430,3,1,40,5,2,0,1,4,29
430,3,2,160,21,6,50,1,4,29
430,3,3,120,15,6,30,1,4,29
430,4,1,40,5,2,0,2,4,29
430,4,2,160,15,6,10,2,4,29
430,4,3,80,9,6,10,2,4,29
430,5,1,40,5,2,0,2,4,29
430,5,2,80,15,12,10,2,4,29
430,5,3,80,9,6,30,2,4,29
430,6,1,40,5,2,0,3,4,29
430,6,2,120,9,9,10,3,4,29
430,6,3,80,21,12,10,3,4,29
431,1,1,40,5,2,0,1,3,25
431,1,2,160,9,12,30,1,3,25
431,1,3,80,9,6,10,1,3,25
431,2,1,40,5,2,0,3,3,25
431,2,2,80,9,6,50,3,3,25
431,2,3,120,21,6,10,3,3,25
431,3,1,40,5,2,0,1,3,25
431,3,2,160,21,6,50,1,3,25
431,3,3,120,15,6,30,1,3,25
431,4,1,40,5,2,0,2,3,25
431,4,2,160,15,6,10,2,3,25
431,4,3,80,9,6,10,2,3,25
431,5,1,40,5,2,0,2,3,25
431,5,2,80,15,12,10,2,3,25
431,5,3,80,9,6,30,2,3,25
431,6,1,40,5,2,0,3,3,25
431,6,2,120,9,9,10,3,3,25
431,6,3,80,21,12,10,3,3,25
432,1,1,40,5,2,0,1,2,22
432,1,2,160,9,12,30,1,2,22
432,1,3,80,9,6,10,1,2,22
432,2,1,40,5,2,0,3,2,22
432,2,2,80,9,6,50,3,2,22
432,2,3,120,21,6,10,3,2,22
432,3,1,40,5,2,0,1,2,22
432,3,2,160,21,6,50,1,2,22
432,3,3,120,15,6,30,1,2,22
432,4,1,40,5,2,0,2,2,22
432,4,2,160,15,6,10,2,2,22
432,4,3,80,9,6,10,2,2,22
432,5,1,40,5,2,0,2,2,22
432,5,2,80,15,12,10,2,2,22
432,5,3,80,9,6,30,2,2,22
432,6,1,40,5,2,0,3,2,22
432,6,2,120,9,9,10,3,2,22
432,6,3,80,21,12,10,3,2,22
433,1,1,40,5,2,0,3,2,53
433,1,2,160,9,12,30,3,2,53
433,1,3,80,9,6,10,3,2,53
433,2,1,40,5,2,0,3,2,53
433,2,2,80,9,6,50,3,2,53
433,2,3,120,21,6,10,3,2,53
433,3,1,40,5,2,0,1,2,53
433,3,2,160,21,6,50,1,2,53
433,3,3,120,15,6,30,1,2,53
433,4,1,40,5,2,0,2,2,53
433,4,2,160,15,6,10,2,2,53
433,4,3,80,9,6,10,2,2,53
433,5,1,40,5,2,0,2,2,53
433,5,2,80,15,12,10,2,2,53
433,5,3,80,9,6,30,2,2,53
433,6,1,40,5,2,0,3,2,53
433,6,2,120,9,9,10,3,2,53
433,6,3,80,21,12,10,3,2,53
434,1,1,40,5,2,0,3,2,36
434,1,2,160,9,12,30,3,2,36
434,1,3,80,9,6,10,3,2,36
434,2,1,40,5,2,0,3,2,36
434,2,2,80,9,6,50,3,2,36
434,2,3,120,21,6,10,3,2,36
434,3,1,40,5,2,0,1,2,36
434,3,2,160,21,6,50,1,2,36
